actual_default,predicted_default,default_probability,uncertainty_score,review_group
0,0,0.4305079565353199,0.8610159130706398,Uncertain - Human Review Priority
0,0,0.3486943831025786,0.6973887662051572,Uncertain - Human Review Priority
0,1,0.5635185090216952,0.8729629819566096,Uncertain - Human Review Priority
1,1,0.5551736909433354,0.8896526181133293,Uncertain - Human Review Priority
1,0,0.42714514699599027,0.8542902939919805,Uncertain - Human Review Priority
0,0,0.46526409840965066,0.9305281968193013,Uncertain - Human Review Priority
1,1,0.6796947389475032,0.6406105221049936,Uncertain - Human Review Priority
1,1,0.6086827110370367,0.7826345779259265,Uncertain - Human Review Priority
0,1,0.5416273033490623,0.9167453933018754,Uncertain - Human Review Priority
0,1,0.5696122407754917,0.8607755184490167,Uncertain - Human Review Priority
0,1,0.608921447851988,0.782157104296024,Uncertain - Human Review Priority
0,1,0.6990225743785147,0.6019548512429707,Uncertain - Human Review Priority
1,1,0.7141933692239831,0.5716132615520337,High Risk - Manual Review
0,0,0.4878490951916723,0.9756981903833446,Uncertain - Human Review Priority
1,1,0.6350058109467316,0.7299883781065368,Uncertain - Human Review Priority
1,1,0.6646572803375685,0.6706854393248629,Uncertain - Human Review Priority
0,0,0.4948435437328965,0.989687087465793,Uncertain - Human Review Priority
0,0,0.21062583952596936,0.4212516790519387,Low Risk - Auto Decision
1,1,0.6335126945837297,0.7329746108325406,Uncertain - Human Review Priority
1,0,0.373865956847955,0.74773191369591,Uncertain - Human Review Priority
0,1,0.6389945693197846,0.7220108613604308,Uncertain - Human Review Priority
0,1,0.7624989444330539,0.47500211113389224,High Risk - Manual Review
0,0,0.0970424953244421,0.19408499064888418,Low Risk - Auto Decision
0,0,0.42635810768658866,0.8527162153731773,Uncertain - Human Review Priority
0,1,0.5415367368082431,0.9169265263835138,Uncertain - Human Review Priority
0,0,0.35130715438216903,0.7026143087643381,Uncertain - Human Review Priority
0,1,0.6678219539301616,0.6643560921396767,Uncertain - Human Review Priority
0,1,0.5206101212393636,0.9587797575212729,Uncertain - Human Review Priority
0,0,0.2785503516273739,0.5571007032547478,Low Risk - Auto Decision
0,0,0.3900347440237995,0.780069488047599,Uncertain - Human Review Priority
0,1,0.6482578204068807,0.7034843591862385,Uncertain - Human Review Priority
0,0,0.2512884903058225,0.502576980611645,Low Risk - Auto Decision
1,0,0.4787153980538635,0.957430796107727,Uncertain - Human Review Priority
0,0,0.2912814570144162,0.5825629140288324,Low Risk - Auto Decision
0,1,0.5462431420601163,0.9075137158797675,Uncertain - Human Review Priority
0,0,0.49876068539429946,0.9975213707885989,Uncertain - Human Review Priority
0,0,0.30371322368052295,0.6074264473610459,Uncertain - Human Review Priority
1,1,0.8219429327027326,0.3561141345945349,High Risk - Manual Review
0,0,0.23822692716278082,0.47645385432556164,Low Risk - Auto Decision
0,0,0.1830662002995961,0.36613240059919216,Low Risk - Auto Decision
1,1,0.5958733760988183,0.8082532478023634,Uncertain - Human Review Priority
0,0,0.272478638606277,0.544957277212554,Low Risk - Auto Decision
0,0,0.33108494322516063,0.6621698864503213,Uncertain - Human Review Priority
0,0,0.4036349671667624,0.8072699343335248,Uncertain - Human Review Priority
0,0,0.46059789841963444,0.9211957968392689,Uncertain - Human Review Priority
0,1,0.5268845568274346,0.9462308863451308,Uncertain - Human Review Priority
0,0,0.3720145751984469,0.7440291503968938,Uncertain - Human Review Priority
0,1,0.5876765134464359,0.8246469731071282,Uncertain - Human Review Priority
0,1,0.5628789177791343,0.8742421644417313,Uncertain - Human Review Priority
1,1,0.720955469224943,0.558089061550114,High Risk - Manual Review
0,0,0.20746421517354519,0.41492843034709037,Low Risk - Auto Decision
0,0,0.3441116175927202,0.6882232351854404,Uncertain - Human Review Priority
0,1,0.578149454589171,0.843701090821658,Uncertain - Human Review Priority
0,1,0.6482982377162732,0.7034035245674537,Uncertain - Human Review Priority
0,0,0.4847765939570469,0.9695531879140938,Uncertain - Human Review Priority
0,0,0.23720787211927152,0.47441574423854305,Low Risk - Auto Decision
0,0,0.4259824049900335,0.851964809980067,Uncertain - Human Review Priority
0,1,0.6478973032872288,0.7042053934255423,Uncertain - Human Review Priority
0,0,0.27294944250891245,0.5458988850178249,Low Risk - Auto Decision
1,1,0.5409913179399208,0.9180173641201583,Uncertain - Human Review Priority
0,0,0.350865397838667,0.701730795677334,Uncertain - Human Review Priority
0,0,0.4241692710301176,0.8483385420602352,Uncertain - Human Review Priority
0,0,0.48174280474998865,0.9634856094999773,Uncertain - Human Review Priority
0,0,0.4751043600581832,0.9502087201163664,Uncertain - Human Review Priority
0,0,0.39817533541827155,0.7963506708365431,Uncertain - Human Review Priority
0,1,0.7510390349611693,0.4979219300776614,High Risk - Manual Review
1,1,0.5761014783590979,0.8477970432818043,Uncertain - Human Review Priority
0,0,0.39277802700972675,0.7855560540194535,Uncertain - Human Review Priority
1,1,0.7256230926336571,0.5487538147326858,High Risk - Manual Review
0,0,0.27854395570928114,0.5570879114185623,Low Risk - Auto Decision
1,1,0.5410904570349682,0.9178190859300637,Uncertain - Human Review Priority
0,1,0.7927781935115936,0.41444361297681276,High Risk - Manual Review
1,1,0.6139736716722807,0.7720526566554387,Uncertain - Human Review Priority
1,1,0.6940230645460648,0.6119538709078705,Uncertain - Human Review Priority
0,0,0.08970470555502245,0.17940941111004494,Low Risk - Auto Decision
1,0,0.38691796512354226,0.7738359302470845,Uncertain - Human Review Priority
0,0,0.4009528705718405,0.801905741143681,Uncertain - Human Review Priority
0,0,0.42795486092077345,0.8559097218415469,Uncertain - Human Review Priority
0,0,0.28553858075318916,0.5710771615063783,Low Risk - Auto Decision
0,0,0.3233623272884321,0.6467246545768642,Uncertain - Human Review Priority
0,1,0.5387618629919003,0.9224762740161994,Uncertain - Human Review Priority
0,0,0.23767567726399413,0.47535135452798827,Low Risk - Auto Decision
0,0,0.427875075942958,0.855750151885916,Uncertain - Human Review Priority
1,1,0.71729044357377,0.5654191128524599,High Risk - Manual Review
0,0,0.32011267311169866,0.6402253462233973,Uncertain - Human Review Priority
1,1,0.5707577049477123,0.8584845901045755,Uncertain - Human Review Priority
0,0,0.07531198977002608,0.15062397954005213,Low Risk - Auto Decision
0,0,0.15510359165262,0.31020718330524,Low Risk - Auto Decision
0,1,0.5044311124964537,0.9911377750070927,Uncertain - Human Review Priority
0,0,0.47893177718125657,0.9578635543625131,Uncertain - Human Review Priority
1,1,0.5388122151460034,0.9223755697079932,Uncertain - Human Review Priority
1,1,0.5124718576480235,0.975056284703953,Uncertain - Human Review Priority
1,1,0.7874027111202453,0.4251945777595094,High Risk - Manual Review
0,1,0.7998720578167607,0.4002558843664785,High Risk - Manual Review
0,1,0.6033970169660969,0.7932059660678061,Uncertain - Human Review Priority
0,0,0.2578754055098611,0.5157508110197222,Low Risk - Auto Decision
1,0,0.4479479790323503,0.8958959580647006,Uncertain - Human Review Priority
0,0,0.39056302688024425,0.7811260537604885,Uncertain - Human Review Priority
1,0,0.393411852964877,0.786823705929754,Uncertain - Human Review Priority
0,0,0.24200233486631317,0.48400466973262635,Low Risk - Auto Decision
0,0,0.2658124264474025,0.531624852894805,Low Risk - Auto Decision
0,0,0.3537643033223281,0.7075286066446562,Uncertain - Human Review Priority
0,0,0.27841017510976696,0.5568203502195339,Low Risk - Auto Decision
0,0,0.4997709649085425,0.999541929817085,Uncertain - Human Review Priority
0,0,0.46336889271951043,0.9267377854390209,Uncertain - Human Review Priority
0,0,0.4666507129905854,0.9333014259811708,Uncertain - Human Review Priority
0,1,0.6751030195375292,0.6497939609249417,Uncertain - Human Review Priority
0,0,0.27946567303490516,0.5589313460698103,Low Risk - Auto Decision
0,0,0.23310369921695054,0.466207398433901,Low Risk - Auto Decision
0,0,0.42503416312115533,0.8500683262423107,Uncertain - Human Review Priority
1,1,0.7270271625671909,0.5459456748656182,High Risk - Manual Review
0,0,0.33769977163846526,0.6753995432769305,Uncertain - Human Review Priority
0,0,0.31947196309223064,0.6389439261844613,Uncertain - Human Review Priority
0,0,0.4604736490870031,0.9209472981740062,Uncertain - Human Review Priority
0,0,0.3290974293424201,0.6581948586848402,Uncertain - Human Review Priority
0,1,0.8008492799637423,0.39830144007251533,High Risk - Manual Review
0,1,0.8301959768606968,0.3396080462786064,High Risk - Manual Review
0,0,0.42288206120578753,0.8457641224115751,Uncertain - Human Review Priority
0,0,0.2063639298728819,0.41272785974576376,Low Risk - Auto Decision
0,0,0.4111949044503536,0.8223898089007072,Uncertain - Human Review Priority
0,1,0.5980729274649761,0.8038541450700478,Uncertain - Human Review Priority
0,0,0.3100493930025938,0.6200987860051876,Uncertain - Human Review Priority
0,0,0.3222100649381599,0.6444201298763198,Uncertain - Human Review Priority
0,0,0.344386630468996,0.688773260937992,Uncertain - Human Review Priority
0,1,0.7452920298986145,0.5094159402027709,High Risk - Manual Review
0,1,0.7138803731666683,0.5722392536666634,High Risk - Manual Review
0,0,0.3199544920148804,0.6399089840297608,Uncertain - Human Review Priority
0,1,0.5333608855520409,0.9332782288959183,Uncertain - Human Review Priority
0,0,0.3141074707631999,0.6282149415263998,Uncertain - Human Review Priority
0,1,0.675523442681452,0.6489531146370959,Uncertain - Human Review Priority
0,1,0.6172164965116426,0.7655670069767149,Uncertain - Human Review Priority
0,1,0.6715114969671249,0.6569770060657503,Uncertain - Human Review Priority
0,0,0.3871239626023868,0.7742479252047736,Uncertain - Human Review Priority
0,0,0.3236997167648613,0.6473994335297226,Uncertain - Human Review Priority
0,0,0.3707745684573897,0.7415491369147794,Uncertain - Human Review Priority
1,1,0.7451198589621048,0.5097602820757905,High Risk - Manual Review
1,0,0.4704743385299181,0.9409486770598362,Uncertain - Human Review Priority
0,0,0.27772691193529037,0.5554538238705807,Low Risk - Auto Decision
0,1,0.5764366868593803,0.8471266262812394,Uncertain - Human Review Priority
0,0,0.30189437627269333,0.6037887525453867,Uncertain - Human Review Priority
0,0,0.27543661455269547,0.5508732291053909,Low Risk - Auto Decision
0,0,0.4990219452101833,0.9980438904203666,Uncertain - Human Review Priority
0,0,0.12210399463344686,0.2442079892668937,Low Risk - Auto Decision
0,0,0.46557792147031896,0.9311558429406379,Uncertain - Human Review Priority
0,0,0.4166161464254245,0.833232292850849,Uncertain - Human Review Priority
0,1,0.6290201465944449,0.7419597068111101,Uncertain - Human Review Priority
0,0,0.3141631543502165,0.628326308700433,Uncertain - Human Review Priority
0,0,0.2161697752277323,0.43233955045546457,Low Risk - Auto Decision
0,1,0.6340643721405248,0.7318712557189504,Uncertain - Human Review Priority
0,0,0.35686076097646874,0.7137215219529375,Uncertain - Human Review Priority
1,0,0.48970163576642844,0.9794032715328569,Uncertain - Human Review Priority
0,0,0.4927345509871191,0.9854691019742382,Uncertain - Human Review Priority
0,0,0.2810761698158265,0.562152339631653,Low Risk - Auto Decision
0,1,0.5873105610242182,0.8253788779515636,Uncertain - Human Review Priority
0,0,0.43834217258637803,0.8766843451727561,Uncertain - Human Review Priority
0,0,0.32573511901196406,0.6514702380239281,Uncertain - Human Review Priority
0,1,0.5667304092561329,0.8665391814877341,Uncertain - Human Review Priority
0,1,0.5811344912918734,0.8377310174162531,Uncertain - Human Review Priority
0,1,0.8018804398505223,0.39623912029895547,High Risk - Manual Review
0,1,0.6892744335723123,0.6214511328553753,Uncertain - Human Review Priority
0,0,0.194032098362202,0.38806419672440406,Low Risk - Auto Decision
0,1,0.6551738688733647,0.6896522622532706,Uncertain - Human Review Priority
0,1,0.6462935157349815,0.707412968530037,Uncertain - Human Review Priority
0,0,0.3102010407561431,0.6204020815122862,Uncertain - Human Review Priority
0,1,0.8207049125950615,0.358590174809877,High Risk - Manual Review
1,1,0.6447776130649575,0.710444773870085,Uncertain - Human Review Priority
0,0,0.34603249180095186,0.6920649836019037,Uncertain - Human Review Priority
0,1,0.5797900735211224,0.8404198529577551,Uncertain - Human Review Priority
0,0,0.3346229628841661,0.6692459257683322,Uncertain - Human Review Priority
0,0,0.3263082622476551,0.6526165244953102,Uncertain - Human Review Priority
0,1,0.612876728261735,0.77424654347653,Uncertain - Human Review Priority
0,0,0.2524394709872942,0.5048789419745884,Low Risk - Auto Decision
1,1,0.5928511496092363,0.8142977007815273,Uncertain - Human Review Priority
0,1,0.8266465563875699,0.3467068872248602,High Risk - Manual Review
0,0,0.13661619124224644,0.2732323824844929,Low Risk - Auto Decision
0,0,0.20145592637544993,0.4029118527508999,Low Risk - Auto Decision
0,0,0.35372223804877395,0.7074444760975479,Uncertain - Human Review Priority
0,0,0.4711386739597803,0.9422773479195606,Uncertain - Human Review Priority
0,0,0.4726723747025887,0.9453447494051774,Uncertain - Human Review Priority
1,1,0.5203379655702075,0.959324068859585,Uncertain - Human Review Priority
0,0,0.35206092997972405,0.7041218599594481,Uncertain - Human Review Priority
0,0,0.27668420925039006,0.5533684185007801,Low Risk - Auto Decision
0,0,0.3825547881772946,0.7651095763545892,Uncertain - Human Review Priority
0,1,0.5760429369868822,0.8479141260262355,Uncertain - Human Review Priority
0,0,0.16539850319310573,0.33079700638621146,Low Risk - Auto Decision
0,1,0.6243706864305388,0.7512586271389223,Uncertain - Human Review Priority
0,1,0.5772115228707977,0.8455769542584046,Uncertain - Human Review Priority
0,1,0.6046175753092865,0.790764849381427,Uncertain - Human Review Priority
0,0,0.307078938537729,0.614157877075458,Uncertain - Human Review Priority
0,0,0.14179108141104815,0.28358216282209625,Low Risk - Auto Decision
0,0,0.39477238613710275,0.7895447722742055,Uncertain - Human Review Priority
0,0,0.48703312899144047,0.9740662579828809,Uncertain - Human Review Priority
0,0,0.17140311628718435,0.3428062325743687,Low Risk - Auto Decision
0,0,0.39243187663314844,0.7848637532662969,Uncertain - Human Review Priority
0,0,0.3101635676928568,0.6203271353857136,Uncertain - Human Review Priority
0,1,0.5752340192969438,0.8495319614061123,Uncertain - Human Review Priority
0,1,0.5402435484449808,0.9195129031100384,Uncertain - Human Review Priority
0,1,0.5631817738671587,0.8736364522656825,Uncertain - Human Review Priority
0,0,0.10929954615766878,0.21859909231533758,Low Risk - Auto Decision
1,1,0.5324689111303162,0.9350621777393675,Uncertain - Human Review Priority
0,0,0.38387119872233466,0.7677423974446693,Uncertain - Human Review Priority
0,0,0.4074721523872793,0.8149443047745586,Uncertain - Human Review Priority
0,0,0.46400820284478533,0.9280164056895707,Uncertain - Human Review Priority
0,0,0.4340255569295528,0.8680511138591056,Uncertain - Human Review Priority
0,0,0.31355020593257354,0.6271004118651471,Uncertain - Human Review Priority
0,0,0.3907458421080249,0.7814916842160498,Uncertain - Human Review Priority
0,1,0.552356679630756,0.8952866407384881,Uncertain - Human Review Priority
0,1,0.55322603871938,0.8935479225612399,Uncertain - Human Review Priority
0,0,0.1284540140520439,0.25690802810408786,Low Risk - Auto Decision
0,0,0.27879522056888917,0.5575904411377783,Low Risk - Auto Decision
0,1,0.5179607729862103,0.9640784540275793,Uncertain - Human Review Priority
0,1,0.6049781986677644,0.7900436026644713,Uncertain - Human Review Priority
0,1,0.6587157279401065,0.6825685441197871,Uncertain - Human Review Priority
0,0,0.4236398266614425,0.847279653322885,Uncertain - Human Review Priority
1,1,0.5324276615597181,0.9351446768805638,Uncertain - Human Review Priority
0,0,0.3533384565257253,0.7066769130514506,Uncertain - Human Review Priority
0,0,0.3497971768330728,0.6995943536661456,Uncertain - Human Review Priority
1,1,0.637367383710958,0.725265232578084,Uncertain - Human Review Priority
1,0,0.4473926141821499,0.8947852283642997,Uncertain - Human Review Priority
1,1,0.7236413413205236,0.5527173173589528,High Risk - Manual Review
0,1,0.5678023690756863,0.8643952618486275,Uncertain - Human Review Priority
1,1,0.781470836735967,0.4370583265280661,High Risk - Manual Review
0,1,0.7268151497600918,0.5463697004798165,High Risk - Manual Review
0,0,0.11049254112112826,0.22098508224225655,Low Risk - Auto Decision
0,0,0.27402695491914125,0.5480539098382825,Low Risk - Auto Decision
0,0,0.25208687740049984,0.5041737548009997,Low Risk - Auto Decision
0,1,0.58223076290538,0.83553847418924,Uncertain - Human Review Priority
0,1,0.6239800477296682,0.7520399045406636,Uncertain - Human Review Priority
0,0,0.43053356589891173,0.8610671317978235,Uncertain - Human Review Priority
0,0,0.46852408847083166,0.9370481769416633,Uncertain - Human Review Priority
1,1,0.7581564803580623,0.48368703928387546,High Risk - Manual Review
0,0,0.1316735088492029,0.26334701769840585,Low Risk - Auto Decision
0,1,0.7112953792263713,0.5774092415472574,High Risk - Manual Review
1,1,0.8600463443000318,0.2799073113999364,High Risk - Manual Review
0,0,0.07754347546740335,0.15508695093480673,Low Risk - Auto Decision
0,0,0.49693224471860736,0.9938644894372147,Uncertain - Human Review Priority
0,0,0.472244490451699,0.944488980903398,Uncertain - Human Review Priority
0,0,0.360105082556723,0.720210165113446,Uncertain - Human Review Priority
0,0,0.37554228080597524,0.7510845616119505,Uncertain - Human Review Priority
0,0,0.39480686144063903,0.7896137228812781,Uncertain - Human Review Priority
1,0,0.33350460941458454,0.6670092188291691,Uncertain - Human Review Priority
1,1,0.5716305054404588,0.8567389891190824,Uncertain - Human Review Priority
0,0,0.15373987387045965,0.30747974774091924,Low Risk - Auto Decision
1,1,0.5378040836701047,0.9243918326597906,Uncertain - Human Review Priority
0,0,0.496237023265142,0.992474046530284,Uncertain - Human Review Priority
1,1,0.7060800541259954,0.5878398917480092,High Risk - Manual Review
0,0,0.4756345136503102,0.9512690273006204,Uncertain - Human Review Priority
0,0,0.3546032340924252,0.7092064681848504,Uncertain - Human Review Priority
0,1,0.6714488962996858,0.6571022074006283,Uncertain - Human Review Priority
0,0,0.4197350432839659,0.8394700865679318,Uncertain - Human Review Priority
1,0,0.3794359954821172,0.7588719909642344,Uncertain - Human Review Priority
0,0,0.4627855878627917,0.9255711757255835,Uncertain - Human Review Priority
1,1,0.6992066722990138,0.6015866554019724,Uncertain - Human Review Priority
0,0,0.39284743340701805,0.7856948668140361,Uncertain - Human Review Priority
0,1,0.5360010093210749,0.9279979813578503,Uncertain - Human Review Priority
0,1,0.5078472083556245,0.9843055832887511,Uncertain - Human Review Priority
0,0,0.32991430192466087,0.6598286038493217,Uncertain - Human Review Priority
0,0,0.19946797404685854,0.39893594809371713,Low Risk - Auto Decision
0,1,0.6483943483625731,0.7032113032748537,Uncertain - Human Review Priority
0,0,0.2947926743744156,0.5895853487488312,Low Risk - Auto Decision
0,0,0.35115655567195936,0.7023131113439187,Uncertain - Human Review Priority
0,0,0.33757164928567845,0.6751432985713569,Uncertain - Human Review Priority
0,0,0.28283090955820267,0.5656618191164053,Low Risk - Auto Decision
0,0,0.39091560982775436,0.7818312196555087,Uncertain - Human Review Priority
0,0,0.42506256221805583,0.8501251244361117,Uncertain - Human Review Priority
0,0,0.3553522926431342,0.7107045852862685,Uncertain - Human Review Priority
0,0,0.2987211912579286,0.5974423825158572,Low Risk - Auto Decision
0,0,0.4361269522907888,0.8722539045815776,Uncertain - Human Review Priority
0,1,0.6497041515983768,0.7005916968032464,Uncertain - Human Review Priority
0,1,0.6309712876306501,0.7380574247386997,Uncertain - Human Review Priority
0,0,0.39413670286076746,0.7882734057215349,Uncertain - Human Review Priority
0,0,0.23111969176486397,0.46223938352972793,Low Risk - Auto Decision
0,0,0.48237578242378715,0.9647515648475743,Uncertain - Human Review Priority
0,1,0.6490645467336849,0.7018709065326303,Uncertain - Human Review Priority
0,0,0.2647686429599918,0.5295372859199836,Low Risk - Auto Decision
1,0,0.4486134267429227,0.8972268534858454,Uncertain - Human Review Priority
0,0,0.48037359407865965,0.9607471881573193,Uncertain - Human Review Priority
0,0,0.37822555434080013,0.7564511086816003,Uncertain - Human Review Priority
0,1,0.6563016433758532,0.6873967132482937,Uncertain - Human Review Priority
0,0,0.3180771916727903,0.6361543833455806,Uncertain - Human Review Priority
0,0,0.24300865189919213,0.48601730379838426,Low Risk - Auto Decision
0,0,0.45759304415872165,0.9151860883174433,Uncertain - Human Review Priority
0,0,0.35501419055268985,0.7100283811053797,Uncertain - Human Review Priority
0,1,0.5539924890770948,0.8920150218458105,Uncertain - Human Review Priority
0,1,0.5092551159192951,0.9814897681614099,Uncertain - Human Review Priority
1,0,0.449029981597342,0.898059963194684,Uncertain - Human Review Priority
0,0,0.38297599949488303,0.7659519989897661,Uncertain - Human Review Priority
1,1,0.6303828381546633,0.7392343236906733,Uncertain - Human Review Priority
0,0,0.14140592472089306,0.28281184944178617,Low Risk - Auto Decision
0,0,0.45728723591747966,0.9145744718349593,Uncertain - Human Review Priority
0,0,0.19446845553074776,0.3889369110614955,Low Risk - Auto Decision
1,0,0.4676188938505353,0.9352377877010706,Uncertain - Human Review Priority
1,1,0.568351322645973,0.863297354708054,Uncertain - Human Review Priority
0,0,0.26187286435747387,0.5237457287149477,Low Risk - Auto Decision
0,1,0.5182254678214194,0.9635490643571611,Uncertain - Human Review Priority
0,0,0.21658448865458815,0.43316897730917625,Low Risk - Auto Decision
0,1,0.5833843049962649,0.8332313900074702,Uncertain - Human Review Priority
0,0,0.3729199926111968,0.7458399852223936,Uncertain - Human Review Priority
1,1,0.8063046932916318,0.3873906134167364,High Risk - Manual Review
0,1,0.535263815171876,0.9294723696562479,Uncertain - Human Review Priority
0,1,0.5507655818683175,0.898468836263365,Uncertain - Human Review Priority
0,1,0.6072723204322332,0.7854553591355335,Uncertain - Human Review Priority
1,0,0.2210361800499802,0.4420723600999604,Low Risk - Auto Decision
0,0,0.4674513387945071,0.9349026775890142,Uncertain - Human Review Priority
1,1,0.614093710005472,0.7718125799890561,Uncertain - Human Review Priority
0,0,0.2716238632218229,0.5432477264436458,Low Risk - Auto Decision
0,0,0.2705176610874736,0.5410353221749472,Low Risk - Auto Decision
0,0,0.3399400604742515,0.679880120948503,Uncertain - Human Review Priority
1,0,0.4398913461368892,0.8797826922737784,Uncertain - Human Review Priority
0,0,0.15485899512171272,0.3097179902434255,Low Risk - Auto Decision
0,0,0.3250365319644798,0.6500730639289596,Uncertain - Human Review Priority
1,1,0.7369795327870232,0.5260409344259536,High Risk - Manual Review
0,1,0.6666375424672517,0.6667249150654966,Uncertain - Human Review Priority
1,0,0.47495843465341436,0.9499168693068287,Uncertain - Human Review Priority
0,0,0.30660195374196725,0.6132039074839345,Uncertain - Human Review Priority
0,0,0.415999514709956,0.831999029419912,Uncertain - Human Review Priority
1,1,0.8326551761968164,0.3346896476063672,High Risk - Manual Review
1,1,0.8200317025716088,0.3599365948567823,High Risk - Manual Review
0,1,0.6429715904544712,0.7140568190910577,Uncertain - Human Review Priority
0,0,0.497562750119481,0.995125500238962,Uncertain - Human Review Priority
0,0,0.23897307677331672,0.4779461535466334,Low Risk - Auto Decision
1,1,0.5711796566647972,0.8576406866704056,Uncertain - Human Review Priority
0,1,0.715175780295578,0.5696484394088439,High Risk - Manual Review
1,1,0.7500644126056558,0.49987117478868837,High Risk - Manual Review
0,1,0.6358080942737624,0.7283838114524752,Uncertain - Human Review Priority
0,0,0.4998668543761431,0.9997337087522862,Uncertain - Human Review Priority
0,0,0.48036665388931804,0.9607333077786361,Uncertain - Human Review Priority
1,1,0.6377266890321569,0.7245466219356862,Uncertain - Human Review Priority
1,1,0.7032357346232023,0.5935285307535954,High Risk - Manual Review
0,0,0.441725833625365,0.88345166725073,Uncertain - Human Review Priority
0,1,0.5347605187938578,0.9304789624122844,Uncertain - Human Review Priority
0,1,0.5894578733836444,0.8210842532327112,Uncertain - Human Review Priority
0,0,0.38679460862338083,0.7735892172467617,Uncertain - Human Review Priority
0,1,0.8092981104720531,0.38140377905589373,High Risk - Manual Review
1,0,0.47103731407137395,0.9420746281427479,Uncertain - Human Review Priority
0,1,0.7353895908606405,0.529220818278719,High Risk - Manual Review
0,1,0.5171021553199233,0.9657956893601534,Uncertain - Human Review Priority
0,1,0.7160486022774086,0.5679027954451827,High Risk - Manual Review
0,0,0.44949489800254067,0.8989897960050813,Uncertain - Human Review Priority
0,1,0.6021806724077989,0.7956386551844021,Uncertain - Human Review Priority
1,1,0.7943185447164764,0.4113629105670471,High Risk - Manual Review
1,1,0.5361595308614636,0.9276809382770728,Uncertain - Human Review Priority
0,0,0.39694072140915376,0.7938814428183075,Uncertain - Human Review Priority
0,1,0.6141030598227019,0.7717938803545963,Uncertain - Human Review Priority
1,0,0.4772999866261997,0.9545999732523994,Uncertain - Human Review Priority
0,1,0.6700701945056047,0.6598596109887906,Uncertain - Human Review Priority
0,0,0.28778853544640404,0.5755770708928081,Low Risk - Auto Decision
0,1,0.552854272225373,0.894291455549254,Uncertain - Human Review Priority
0,0,0.28615253183613254,0.5723050636722651,Low Risk - Auto Decision
1,1,0.7636963133099968,0.47260737338000647,High Risk - Manual Review
0,0,0.41573009032228075,0.8314601806445615,Uncertain - Human Review Priority
1,1,0.7848575470955086,0.4302849058089828,High Risk - Manual Review
0,0,0.36374033061894234,0.7274806612378847,Uncertain - Human Review Priority
1,1,0.7738414173395535,0.45231716532089306,High Risk - Manual Review
0,1,0.5669594911487608,0.8660810177024785,Uncertain - Human Review Priority
0,1,0.6085614639448462,0.7828770721103075,Uncertain - Human Review Priority
0,1,0.510615080986297,0.9787698380274059,Uncertain - Human Review Priority
0,1,0.5642849343254401,0.8714301313491197,Uncertain - Human Review Priority
1,0,0.40756116554654503,0.8151223310930901,Uncertain - Human Review Priority
0,0,0.35293223539099633,0.7058644707819927,Uncertain - Human Review Priority
0,0,0.09083550720879717,0.18167101441759437,Low Risk - Auto Decision
0,0,0.2814743558382425,0.562948711676485,Low Risk - Auto Decision
0,1,0.7952520314299274,0.4094959371401452,High Risk - Manual Review
0,1,0.6950397216703353,0.6099205566593293,Uncertain - Human Review Priority
0,0,0.2626012183424343,0.5252024366848685,Low Risk - Auto Decision
0,1,0.5837998100365046,0.8324003799269908,Uncertain - Human Review Priority
0,0,0.2858917308467493,0.5717834616934986,Low Risk - Auto Decision
1,1,0.5543152071957418,0.8913695856085164,Uncertain - Human Review Priority
0,0,0.11242498556935564,0.2248499711387113,Low Risk - Auto Decision
0,1,0.5591711382196777,0.8816577235606446,Uncertain - Human Review Priority
0,1,0.5806353152525724,0.8387293694948552,Uncertain - Human Review Priority
0,1,0.6225891024399846,0.7548217951200309,Uncertain - Human Review Priority
0,0,0.46942434897943947,0.9388486979588789,Uncertain - Human Review Priority
1,1,0.8082101429280452,0.3835797141439097,High Risk - Manual Review
0,1,0.532409200847298,0.9351815983054039,Uncertain - Human Review Priority
0,0,0.25405499421499383,0.5081099884299877,Low Risk - Auto Decision
0,1,0.5633728561412698,0.8732542877174605,Uncertain - Human Review Priority
0,1,0.6829231661469009,0.6341536677061983,Uncertain - Human Review Priority
0,0,0.06165199077853844,0.12330398155707689,Low Risk - Auto Decision
0,0,0.30580443827450066,0.6116088765490013,Uncertain - Human Review Priority
1,0,0.41177636805629075,0.8235527361125815,Uncertain - Human Review Priority
0,1,0.7114677391977206,0.5770645216045589,High Risk - Manual Review
0,1,0.5697048324342613,0.8605903351314774,Uncertain - Human Review Priority
1,1,0.6310591699003861,0.7378816601992277,Uncertain - Human Review Priority
1,1,0.7600834210981526,0.47983315780369473,High Risk - Manual Review
0,0,0.4783495392361213,0.9566990784722426,Uncertain - Human Review Priority
0,0,0.2922318604076287,0.5844637208152574,Low Risk - Auto Decision
0,0,0.49037057252516403,0.9807411450503281,Uncertain - Human Review Priority
0,0,0.4302236127418904,0.8604472254837808,Uncertain - Human Review Priority
1,0,0.39740939876907155,0.7948187975381431,Uncertain - Human Review Priority
0,0,0.10986050225880632,0.21972100451761267,Low Risk - Auto Decision
0,0,0.19458762749980796,0.3891752549996159,Low Risk - Auto Decision
0,0,0.2992879714877139,0.5985759429754278,Low Risk - Auto Decision
0,0,0.3477505124331022,0.6955010248662044,Uncertain - Human Review Priority
0,0,0.3811619738871826,0.7623239477743652,Uncertain - Human Review Priority
1,1,0.8391445088176327,0.3217109823647346,High Risk - Manual Review
